"Time","X Axis Acceleration","Y Axis Acceleration","Z Axis Acceleration"
"ms","g","g","g"
"7020.000","-0.092","0.026","1.033"
"7030.000","-0.092","0.026","1.033"
"7040.000","-0.093","0.026","1.034"
"7050.000","-0.093","0.025","1.034"
"7060.000","-0.094","0.025","1.036"
"7070.000","-0.094","0.025","1.037"
"7080.000","-0.094","0.025","1.037"
"7090.000","-0.094","0.025","1.037"
"7101.000","-0.094","0.025","1.037"
"7110.000","-0.094","0.025","1.037"
"7120.000","-0.094","0.026","1.036"
"7130.000","-0.094","0.026","1.036"
"7141.000","-0.095","0.026","1.035"
"7150.000","-0.095","0.025","1.035"
"7160.000","-0.094","0.025","1.034"
"7170.000","-0.094","0.024","1.034"
"7180.000","-0.094","0.024","1.034"
"7190.000","-0.094","0.024","1.035"
"7201.000","-0.094","0.023","1.035"
"7211.000","-0.093","0.023","1.035"
"7220.000","-0.093","0.023","1.035"
"7231.000","-0.092","0.024","1.035"
"7240.000","-0.091","0.024","1.035"
"7250.000","-0.091","0.025","1.034"
"7261.000","-0.09","0.025","1.033"
"7270.000","-0.09","0.025","1.033"
"7281.000","-0.089","0.024","1.033"
"7291.000","-0.089","0.024","1.033"
"7301.000","-0.089","0.024","1.032"
"7311.000","-0.088","0.024","1.032"
"7321.000","-0.088","0.024","1.032"
"7330.000","-0.088","0.024","1.032"
"7341.000","-0.088","0.024","1.032"
"7351.000","-0.088","0.024","1.032"
"7361.000","-0.088","0.023","1.032"
"7371.000","-0.088","0.023","1.033"
"7381.000","-0.088","0.023","1.033"
"7391.000","-0.088","0.023","1.033"
"7401.000","-0.088","0.024","1.033"
"7411.000","-0.089","0.024","1.033"
"7421.000","-0.089","0.024","1.033"
"7431.000","-0.088","0.023","1.033"
"7441.000","-0.088","0.023","1.034"
"7451.000","-0.088","0.023","1.034"
"7461.000","-0.089","0.023","1.034"
"7471.000","-0.089","0.024","1.035"
"7481.000","-0.089","0.024","1.035"
"7491.000","-0.089","0.024","1.035"
"7501.000","-0.088","0.024","1.035"
"7511.000","-0.088","0.025","1.034"
"7521.000","-0.088","0.025","1.034"
"7531.000","-0.088","0.025","1.033"
"7541.000","-0.088","0.024","1.033"
"7551.000","-0.089","0.024","1.033"
"7561.000","-0.089","0.024","1.032"
"7571.000","-0.089","0.023","1.032"
"7581.000","-0.089","0.023","1.032"
"7591.000","-0.089","0.023","1.032"
"7601.000","-0.089","0.023","1.031"
"7611.000","-0.089","0.024","1.03"
"7621.000","-0.09","0.023","1.03"
"7631.000","-0.09","0.023","1.03"
"7641.000","-0.09","0.023","1.03"
"7651.000","-0.09","0.023","1.03"
"7661.000","-0.09","0.024","1.03"
"7671.000","-0.09","0.024","1.03"
"7681.000","-0.09","0.024","1.031"
"7691.000","-0.09","0.024","1.031"
"7701.000","-0.09","0.024","1.031"
"7711.000","-0.09","0.024","1.032"
"7721.000","-0.09","0.024","1.032"
"7731.000","-0.09","0.024","1.032"
"7741.000","-0.09","0.024","1.032"
"7751.000","-0.09","0.024","1.032"
"7761.000","-0.09","0.024","1.032"
"7771.000","-0.09","0.024","1.032"
"7781.000","-0.09","0.024","1.032"
"7791.000","-0.09","0.025","1.032"
"7801.000","-0.09","0.025","1.032"
"7811.000","-0.089","0.026","1.032"
"7821.000","-0.089","0.026","1.032"
"7831.000","-0.089","0.026","1.032"
"7841.000","-0.088","0.026","1.032"
"7851.000","-0.088","0.026","1.031"
"7861.000","-0.087","0.026","1.031"
"7871.000","-0.087","0.026","1.031"
"7881.000","-0.087","0.026","1.031"
"7891.000","-0.087","0.026","1.031"
"7901.000","-0.086","0.026","1.031"
"7911.000","-0.086","0.026","1.031"
"7921.000","-0.086","0.026","1.031"
"7931.000","-0.086","0.026","1.03"
"7941.000","-0.086","0.025","1.03"
"7951.000","-0.086","0.025","1.031"
"7961.000","-0.086","0.025","1.031"
"7971.000","-0.086","0.024","1.031"
"7981.000","-0.086","0.024","1.031"
"7991.000","-0.086","0.023","1.031"
"8001.000","-0.086","0.023","1.032"
"8011.000","-0.086","0.022","1.032"
"8021.000","-0.085","0.022","1.033"
"8031.000","-0.085","0.022","1.033"
"8041.000","-0.085","0.022","1.033"
"8051.000","-0.085","0.022","1.033"
"8061.000","-0.086","0.022","1.034"
"8071.000","-0.086","0.023","1.034"
"8081.000","-0.086","0.023","1.035"
"8091.000","-0.087","0.022","1.035"
"8101.000","-0.086","0.022","1.036"
"8111.000","-0.087","0.022","1.036"
"8121.000","-0.087","0.022","1.036"
"8131.000","-0.087","0.022","1.036"
"8141.000","-0.087","0.023","1.036"
"8151.000","-0.087","0.023","1.035"
"8161.000","-0.087","0.023","1.035"
"8171.000","-0.087","0.024","1.034"
"8181.000","-0.088","0.024","1.034"
"8191.000","-0.088","0.024","1.034"
"8201.000","-0.088","0.025","1.033"
"8211.000","-0.088","0.026","1.033"
"8221.000","-0.088","0.026","1.032"
"8231.000","-0.088","0.027","1.032"
"8241.000","-0.088","0.027","1.032"
"8251.000","-0.087","0.027","1.032"
"8261.000","-0.087","0.027","1.032"
"8271.000","-0.086","0.027","1.031"
"8281.000","-0.085","0.027","1.031"
"8291.000","-0.085","0.027","1.031"
"8301.000","-0.085","0.027","1.031"
"8311.000","-0.085","0.027","1.031"
"8321.000","-0.085","0.027","1.031"
"8331.000","-0.084","0.027","1.031"
"8341.000","-0.084","0.027","1.031"
"8351.000","-0.084","0.028","1.031"
"8361.000","-0.084","0.028","1.03"
"8371.000","-0.084","0.028","1.031"
"8381.000","-0.084","0.028","1.031"
"8391.000","-0.084","0.028","1.03"
"8401.000","-0.084","0.027","1.03"
"8411.000","-0.085","0.027","1.03"
"8421.000","-0.085","0.027","1.029"
"8431.000","-0.085","0.027","1.029"
"8441.000","-0.084","0.028","1.029"
"8451.000","-0.084","0.028","1.029"
"8461.000","-0.083","0.029","1.029"
"8471.000","-0.083","0.029","1.028"
"8481.000","-0.083","0.029","1.029"
"8491.000","-0.082","0.03","1.029"
"8501.000","-0.082","0.031","1.03"
"8511.000","-0.082","0.031","1.031"
"8521.000","-0.082","0.031","1.031"
"8531.000","-0.083","0.032","1.033"
"8541.000","-0.083","0.032","1.034"
"8551.000","-0.083","0.032","1.034"
"8561.000","-0.083","0.031","1.035"
"8571.000","-0.083","0.03","1.035"
"8581.000","-0.083","0.03","1.036"
"8591.000","-0.082","0.03","1.036"
"8601.000","-0.082","0.029","1.036"
"8611.000","-0.082","0.028","1.036"
"8621.000","-0.082","0.028","1.036"
"8631.000","-0.083","0.027","1.035"
"8641.000","-0.083","0.027","1.034"
"8651.000","-0.083","0.027","1.034"
"8661.000","-0.083","0.027","1.034"
"8671.000","-0.083","0.027","1.035"
"8681.000","-0.083","0.027","1.035"
"8691.000","-0.082","0.027","1.036"
"8701.000","-0.082","0.028","1.036"
"8711.000","-0.082","0.028","1.036"
"8721.000","-0.082","0.028","1.036"
"8731.000","-0.082","0.029","1.035"
"8741.000","-0.082","0.029","1.035"
"8751.000","-0.081","0.029","1.035"
"8761.000","-0.081","0.029","1.034"
"8771.000","-0.081","0.029","1.034"
"8781.000","-0.081","0.029","1.034"
"8791.000","-0.081","0.03","1.034"
"8801.000","-0.081","0.03","1.035"
"8811.000","-0.081","0.03","1.035"
"8821.000","-0.081","0.029","1.035"
"8831.000","-0.081","0.029","1.036"
"8841.000","-0.081","0.028","1.036"
"8851.000","-0.082","0.028","1.036"
"8861.000","-0.082","0.027","1.036"
"8871.000","-0.083","0.027","1.036"
"8881.000","-0.083","0.027","1.036"
"8891.000","-0.083","0.027","1.036"
"8901.000","-0.083","0.027","1.035"
"8911.000","-0.084","0.028","1.035"
"8921.000","-0.084","0.028","1.035"
"8931.000","-0.083","0.029","1.035"
"8941.000","-0.083","0.029","1.036"
"8951.000","-0.083","0.029","1.036"
"8961.000","-0.083","0.029","1.036"
"8971.000","-0.083","0.029","1.036"
"8981.000","-0.082","0.029","1.036"
"8991.000","-0.082","0.029","1.036"
"9001.000","-0.082","0.029","1.036"
"9011.000","-0.082","0.028","1.035"
"9021.000","-0.082","0.027","1.036"
"9031.000","-0.082","0.027","1.036"
"9041.000","-0.083","0.026","1.037"
"9051.000","-0.082","0.026","1.037"
"9061.000","-0.083","0.026","1.037"
"9071.000","-0.083","0.026","1.036"
"9081.000","-0.083","0.026","1.036"
"9091.000","-0.084","0.026","1.036"
"9101.000","-0.084","0.026","1.036"
"9111.000","-0.084","0.026","1.036"
"9121.000","-0.084","0.026","1.035"
"9131.000","-0.084","0.026","1.035"
"9141.000","-0.084","0.025","1.034"
"9151.000","-0.084","0.024","1.034"
"9161.000","-0.084","0.024","1.035"
"9171.000","-0.084","0.023","1.035"
"9181.000","-0.084","0.023","1.035"
"9191.000","-0.085","0.022","1.036"
"9201.000","-0.085","0.022","1.035"
"9211.000","-0.086","0.022","1.035"
"9221.000","-0.087","0.022","1.034"
"9231.000","-0.087","0.022","1.034"
"9241.000","-0.088","0.023","1.034"
"9251.000","-0.088","0.023","1.034"
"9261.000","-0.089","0.023","1.033"
"9271.000","-0.089","0.023","1.033"
"9281.000","-0.089","0.024","1.033"
"9291.000","-0.09","0.025","1.034"
"9301.000","-0.09","0.025","1.034"
"9311.000","-0.089","0.025","1.035"
"9321.000","-0.089","0.024","1.035"
"9331.000","-0.089","0.024","1.035"
"9341.000","-0.089","0.025","1.035"
"9351.000","-0.089","0.025","1.035"
"9361.000","-0.09","0.025","1.035"
"9371.000","-0.091","0.025","1.035"
"9381.000","-0.091","0.026","1.036"
"9391.000","-0.092","0.026","1.036"
"9401.000","-0.092","0.026","1.037"
"9411.000","-0.092","0.026","1.038"
"9421.000","-0.092","0.027","1.038"
"9431.000","-0.091","0.027","1.037"
"9441.000","-0.091","0.027","1.036"
"9451.000","-0.091","0.027","1.036"
"9461.000","-0.091","0.027","1.035"
"9471.000","-0.091","0.027","1.035"
"9481.000","-0.091","0.027","1.035"
"9491.000","-0.091","0.027","1.034"
"9501.000","-0.091","0.027","1.033"
"9511.000","-0.092","0.027","1.033"
"9521.000","-0.092","0.028","1.032"
"9531.000","-0.092","0.028","1.032"
"9541.000","-0.091","0.029","1.031"
"9551.000","-0.091","0.03","1.031"
"9561.000","-0.091","0.03","1.031"
"9571.000","-0.091","0.031","1.031"
"9581.000","-0.091","0.031","1.031"
"9591.000","-0.091","0.031","1.031"
"9601.000","-0.091","0.031","1.031"
"9611.000","-0.091","0.032","1.033"
"9621.000","-0.09","0.032","1.034"
"9631.000","-0.09","0.031","1.035"
"9641.000","-0.09","0.031","1.036"
"9651.000","-0.09","0.031","1.036"
"9661.000","-0.091","0.031","1.036"
"9671.000","-0.091","0.031","1.036"
"9681.000","-0.091","0.031","1.036"
"9691.000","-0.092","0.03","1.035"
"9701.000","-0.092","0.031","1.036"
"9711.000","-0.092","0.031","1.036"
"9721.000","-0.091","0.031","1.037"
"9731.000","-0.091","0.031","1.038"
"9741.000","-0.09","0.031","1.038"
"9751.000","-0.089","0.031","1.038"
"9761.000","-0.089","0.031","1.038"
"9771.000","-0.089","0.031","1.038"
"9781.000","-0.09","0.031","1.038"
"9791.000","-0.09","0.031","1.038"
"9801.000","-0.09","0.031","1.039"
"9811.000","-0.09","0.03","1.039"
"9821.000","-0.09","0.03","1.04"
"9831.000","-0.09","0.029","1.04"
"9841.000","-0.089","0.029","1.04"
"9851.000","-0.089","0.029","1.04"
"9861.000","-0.088","0.029","1.04"
"9871.000","-0.088","0.029","1.039"
"9881.000","-0.087","0.028","1.039"
"9891.000","-0.087","0.028","1.039"
"9901.000","-0.087","0.028","1.039"
"9911.000","-0.086","0.028","1.039"
"9921.000","-0.087","0.028","1.039"
"9931.000","-0.087","0.029","1.038"
"9941.000","-0.087","0.029","1.037"
"9951.000","-0.087","0.029","1.036"
"9961.000","-0.087","0.029","1.035"
"9971.000","-0.086","0.029","1.035"
"9981.000","-0.086","0.03","1.035"
"9991.000","-0.085","0.03","1.035"
"10001.000","-0.084","0.03","1.035"
"10011.000","-0.084","0.03","1.034"
"10021.000","-0.085","0.029","1.034"
"10031.000","-0.085","0.029","1.034"
"10041.000","-0.085","0.029","1.034"
"10051.000","-0.086","0.028","1.034"
"10061.000","-0.086","0.027","1.035"
"10071.000","-0.087","0.027","1.035"
"10081.000","-0.088","0.026","1.035"
"10091.000","-0.089","0.025","1.036"
"10101.000","-0.089","0.025","1.036"
"10111.000","-0.089","0.024","1.037"
"10121.000","-0.09","0.024","1.037"
"10131.000","-0.089","0.024","1.037"
"10141.000","-0.089","0.024","1.037"
"10151.000","-0.088","0.024","1.036"
"10161.000","-0.088","0.024","1.036"
"10171.000","-0.088","0.024","1.036"
"10181.000","-0.087","0.024","1.036"
"10191.000","-0.087","0.024","1.035"
"10201.000","-0.087","0.024","1.035"
"10211.000","-0.087","0.025","1.035"
"10221.000","-0.086","0.025","1.034"
"10231.000","-0.086","0.026","1.034"
"10241.000","-0.086","0.026","1.034"
"10251.000","-0.085","0.026","1.034"
"10261.000","-0.085","0.027","1.033"
"10271.000","-0.085","0.027","1.032"
"10281.000","-0.085","0.027","1.032"
"10291.000","-0.084","0.028","1.032"
"10301.000","-0.084","0.028","1.032"
"10311.000","-0.084","0.028","1.031"
"10321.000","-0.084","0.028","1.031"
"10331.000","-0.084","0.028","1.031"
"10341.000","-0.085","0.028","1.03"
"10351.000","-0.086","0.028","1.029"
"10361.000","-0.086","0.028","1.028"
"10371.000","-0.086","0.027","1.028"
"10381.000","-0.086","0.027","1.027"
"10391.000","-0.086","0.028","1.026"
"10401.000","-0.087","0.028","1.026"
"10411.000","-0.087","0.027","1.026"
"10421.000","-0.087","0.027","1.026"
"10431.000","-0.088","0.027","1.026"
"10441.000","-0.088","0.028","1.026"
"10451.000","-0.088","0.028","1.025"
"10461.000","-0.088","0.028","1.025"
"10471.000","-0.088","0.029","1.024"
"10481.000","-0.088","0.029","1.024"
"10491.000","-0.087","0.029","1.023"
"10501.000","-0.087","0.029","1.023"
"10511.000","-0.087","0.029","1.022"
"10521.000","-0.087","0.029","1.022"
"10531.000","-0.087","0.029","1.023"
"10541.000","-0.087","0.029","1.025"
"10551.000","-0.087","0.029","1.026"
"10561.000","-0.087","0.029","1.027"
"10571.000","-0.088","0.029","1.027"
"10581.000","-0.088","0.029","1.027"
"10591.000","-0.088","0.029","1.028"
"10601.000","-0.088","0.029","1.028"
"10611.000","-0.087","0.029","1.029"
"10621.000","-0.087","0.028","1.029"
"10631.000","-0.087","0.028","1.03"
"10641.000","-0.086","0.028","1.03"
"10651.000","-0.086","0.028","1.031"
"10661.000","-0.086","0.028","1.031"
"10671.000","-0.086","0.028","1.032"
"10681.000","-0.086","0.028","1.033"
"10691.000","-0.086","0.028","1.034"
"10701.000","-0.086","0.027","1.035"
"10711.000","-0.086","0.027","1.035"
"10721.000","-0.087","0.027","1.035"
"10731.000","-0.087","0.027","1.035"
"10741.000","-0.087","0.026","1.035"
"10751.000","-0.088","0.026","1.035"
"10761.000","-0.088","0.026","1.035"
"10771.000","-0.088","0.026","1.035"
"10781.000","-0.088","0.027","1.035"
"10791.000","-0.087","0.027","1.035"
"10801.000","-0.087","0.027","1.035"
"10811.000","-0.086","0.028","1.035"
"10821.000","-0.086","0.028","1.035"
"10831.000","-0.086","0.028","1.035"
"10841.000","-0.086","0.028","1.035"
"10851.000","-0.086","0.028","1.034"
"10861.000","-0.086","0.028","1.034"
"10871.000","-0.086","0.028","1.035"
"10881.000","-0.086","0.029","1.035"
"10891.000","-0.087","0.03","1.034"
"10901.000","-0.087","0.03","1.034"
"10911.000","-0.087","0.03","1.033"
"10921.000","-0.088","0.03","1.033"
"10931.000","-0.088","0.03","1.033"
"10941.000","-0.089","0.029","1.032"
"10951.000","-0.089","0.029","1.032"
"10961.000","-0.089","0.029","1.033"
"10971.000","-0.089","0.029","1.033"
"10981.000","-0.089","0.029","1.033"
"10991.000","-0.089","0.029","1.033"
"11001.000","-0.089","0.028","1.033"
"11011.000","-0.088","0.028","1.033"
"11021.000","-0.088","0.028","1.034"
"11031.000","-0.088","0.028","1.035"
"11041.000","-0.088","0.028","1.036"
"11051.000","-0.088","0.028","1.037"
"11061.000","-0.087","0.028","1.038"
"11071.000","-0.087","0.028","1.038"
"11081.000","-0.087","0.028","1.038"
"11091.000","-0.087","0.029","1.038"
"11101.000","-0.087","0.029","1.038"
"11111.000","-0.087","0.029","1.039"
"11121.000","-0.086","0.029","1.039"
"11131.000","-0.086","0.029","1.04"
"11141.000","-0.086","0.029","1.04"
"11151.000","-0.086","0.029","1.039"
"11161.000","-0.086","0.029","1.039"
"11171.000","-0.085","0.03","1.039"
"11181.000","-0.085","0.03","1.038"
"11191.000","-0.084","0.03","1.038"
"11201.000","-0.084","0.03","1.037"
"11211.000","-0.084","0.031","1.036"
"11221.000","-0.084","0.031","1.036"
"11231.000","-0.084","0.031","1.036"
"11241.000","-0.084","0.031","1.035"
"11251.000","-0.084","0.031","1.036"
"11261.000","-0.084","0.031","1.037"
